SrNo,ISO StateCode,Latitude,Longitude,StateName,countrycode,,
2413,ROS,47.23135,39.723284,Rostovskaya Oblast,RU,,
2414,BA,54.785167,56.045621,Bashkortostan,RU,,
2415,VGG,48.71939,44.501835,Volgogradskaya Oblast,RU,,
2416,KYA,56.018393,92.867174,Krasnoyarskiy Kray,RU,,
2417,VOR,51.672035,39.184301,Voronezhskaya Oblast,RU,,
2418,SAR,51.540556,46.008611,Saratovskaya Oblast,RU,,
2419,KDA,45.044843,38.976029,Krasnodarskiy Kray,RU,,
2420,ULY,54.328241,48.38657,UIyanovskaya Oblast,RU,,
2421,UDM,56.849756,53.204479,Udmurtiya,RU,,
2422,YAR,57.61977,39.85536,Yaroslavskaya Oblast,RU,,
2423,ALT,53.360556,83.763611,Altayskiy Kray,RU,,
2424,PRI,43.1211,131.9226,Primorskiy Kray,RU,,
2425,IRK,52.297778,104.296389,Irkutskaya Oblast,RU,,
2426,KHA,48.482715,135.083793,Khabarovskiy Kray,RU,,
2427,DA,42.976378,47.502356,Dagestan,RU,,
2428,ORE,51.7727,55.0988,Orenburgskaya Oblast,RU,,
2429,TOM,56.497709,84.974374,Tomskaya Oblast,RU,,
2430,RYA,54.6269,39.6916,Ryazanskaya Oblast,RU,,
2431,TYU,57.152222,65.527222,Tyumenskaya Oblast,RU,,
2432,LIP,52.603111,39.570762,Lipetskaya Oblast,RU,,
2433,PNZ,53.200656,45.004643,Penzenskaya Oblast,RU,,
2434,AST,46.349683,48.040756,Astrakhanskaya Oblast,RU,,
2435,TUL,54.202133,37.644294,TuIskaya Oblast,RU,,
2436,KEM,55.333333,86.083333,Kemerovskaya Oblast,RU,,
2437,KIR,58.596654,49.660068,Kirovskaya Oblast,RU,,
2438,CHS,56.132222,47.251944,Chuvashiya,RU,,
2439,KGD,54.706493,20.510951,Kaliningradskaya Oblast,RU,,
2440,BRY,53.252089,34.371666,Bryanskaya Oblast,RU,,
2441,KRS,51.737329,36.187349,Kurskaya Oblast,RU,,
2442,TVE,56.860491,35.876027,Tverskaya Oblast,RU,,
2443,NOS,43.036667,44.667778,North Ossetia,RU,,
2444,STA,45.0428,41.9734,StavropoIskiy Kray,RU,,
2445,BU,51.827212,107.606268,Buryatiya,RU,,
2446,ARK,64.5401,40.5433,ArkhangeIskaya Oblast,RU,,
2447,BEL,50.610743,36.580152,Belgorodskaya Oblast,RU,,
2448,KGN,55.45,65.333333,Kurganskaya Oblast,RU,,
2449,KLU,54.529302,36.275415,Kaluzhskaya Oblast,RU,,
2450,ORL,52.965076,36.078495,Orlovskaya Oblast,RU,,
2451,ME,56.636944,47.871111,Mariy-El,RU,,
2452,SMO,54.7818,32.0401,Smolenskaya Oblast,RU,,
2453,MUR,68.979174,33.092514,Murmanskaya Oblast,RU,,
2454,VLA,56.136547,40.396576,Vladimirskaya Oblast,RU,,
2455,ZAB,52.031712,113.500867,ZabaykaIskiy Kray,RU,,
2456,KB,43.498056,43.618889,Kabardino-Balkariya,RU,,
2457,MO,54.1838,45.1749,Mordoviya,RU,,
2458,TAM,52.731689,41.443262,Tambovskaya Oblast,RU,,
2459,VLG,59.2187,39.8886,Vologodskaya Oblast,RU,,
2460,KOS,57.766468,40.926864,Kostromskaya Oblast,RU,,
2461,KHA,50.55034,137.00995,Khabarovskiy Kray,RU,,
2462,KR,61.796131,34.349295,Kareliya,RU,,
2463,SA,62.033889,129.733056,Sakha (Yakutiya),RU,,
2464,KO,61.676422,50.809941,Komi,RU,,
2465,CE,43.311947,45.688951,Chechnya,RU,,
2466,AMU,50.279614,127.540505,Amurskaya Oblast,RU,,
2467,NVS,58.516667,31.283333,Novgorodskaya Oblast,RU,,
2468,PSK,57.8136,28.3496,Pskovskaya Oblast,RU,,
2469,KAM,53.044435,158.650762,Kamchatskiy Kray,RU,,
2470,SAK,46.954068,142.736027,Sakhalinskaya Oblast,RU,,
2471,KK,53.715556,91.429167,Khakasiya,RU,,
2472,AD,44.607778,40.105833,Adygeya,RU,,
2473,KC,44.223333,42.057778,Karachayevo-Cherkesiya,RU,,
2474,TY,51.714721,94.453379,Tyva,RU,,
2475,KL,46.307778,44.255833,Kalmykiya,RU,,
2476,MAG,59.563803,150.80347,Magadanskaya Oblast,RU,,
2477,YEV,48.792845,132.923856,Yevreyskaya Avtonomnaya Oblast,RU,,
2478,KHM,61.004167,69.001944,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,RU,,
2479,AL,51.956111,85.955,Altay,RU,,
2480,YAN,66.53,66.601944,Yamalo-Nenetskiy Avtonomnyy Okrug,RU,,
2481,NEN,67.641793,53.043071,Nenetskiy Avtonomnyy Okrug,RU,,
2482,CHU,64.734237,177.510295,Chukotskiy Avtonomnyy Okrug,RU,,
2483,IN,43.166667,44.8,Ingushetiya,RU,,
2484,AD,44.666667,40,Adygeya,RU,,
2485,IVA,56.997192,40.971392,Ivanovskaya Oblast,RU,,
2486,PER,58.017411,56.285517,Permskiy Kray,RU,,
2487,RW-02,-1.75,30.5,"Eastern Province	",RW,,
2488,RW-01,-1.91667,30.08333,"Kigali Province	",RW,,
2489,RW-03,-1.58333,29.91667,"Northern Province	",RW,,
2490,RW-04,-2.16667,29.33333,"Western Province	",RW,,
2491,RW-05,-2.33333,29.66667,"Southern Province	",RW,,
2492,SA-04,26.434417,50.103263,Ash Sharqiyah,SA,,
2493,SA-03,24.468611,39.614167,Al Madinah al Munawwarah,SA,,
2494,SA-07,28.399804,36.571505,Tabuk,SA,,
2495,SA-05,26.325986,43.974966,Al Qasim,SA,,
2496,SA-06,27.521876,41.690732,Hail,SA,,
2497,SA-10,17.493259,44.127659,Najran,SA,,
2498,SA-08,30.97531,41.038079,Al Hudud ash Shamaliyah,SA,,
2499,SA-14,18.216389,42.505278,Asir,SA,,
2500,SA-09,16.889167,42.551111,Jazan,SA,,
2501,SA-12,29.969742,40.206414,Al Jawf,SA,,
2502,SA-02,21.42664,39.825632,Makkah al Mukarramah,SA,,
2503,SA-11,20.012883,41.467671,Al BaHah,SA,,
2504,SA-04,26.434417,50.103263,Ash Sharqiyah,SA,,
2505,SA-03,24.468611,39.614167,Al Madinah al Munawwarah,SA,,
2506,SA-07,28.399804,36.571505,Tabuk,SA,,
2507,SA-05,26.325986,43.974966,Al Qasim,SA,,
2508,SA-06,27.521876,41.690732,Hail,SA,,
2509,SA-10,17.493259,44.127659,Najran,SA,,
2510,SA-08,30.97531,41.038079,Al Hudud ash Shamaliyah,SA,,
2511,SA-14,18.216389,42.505278,Asir,SA,,
2512,SA-09,16.889167,42.551111,Jazan,SA,,
2513,SA-12,29.969742,40.206414,Al Jawf,SA,,
2514,SA-02,21.42664,39.825632,Makkah al Mukarramah,SA,,
2515,SA-11,20.012883,41.467671,Al BaHah,SA,,
,SLB,-9.64571,160.156189,,SB,,
2516,SC-23,-4.78333,55.51667,"Takamaka	",SC,,
2517,SC-22,-4.63333,55.43333,"Saint Louis	",SC,,
2518,SC-21,-4.65,55.4,"Port Glaud	",SC,,
2519,SC-20,-4.66667,55.51667,"Pointe Larue	",SC,,
2520,SC-19,-4.65,55.45833,"Plaisance	",SC,,
2521,SC-18,-4.63333,55.45833,"Mont Fleuri	",SC,,
2522,SC-17,-4.61766,55.44096,"Mont Buxton	",SC,,
2523,SC-16,-4.61176,55.45409,"English River	",SC,,
2524,,-4.66667,55.46667,"Inner Islands	",SC,,
2525,SC-13,-4.68333,55.45833,"Grand Anse Mahe	",SC,,
2526,SC-14,-4.31667,55.71667,"Grand Anse Praslin	",SC,,
2527,SC-12,-4.575,55.44167,"Glacis	",SC,,
2528,SC-11,-4.66667,55.48333,"Cascade	",SC,,
2529,SC-10,-4.61835,55.41787,"Bel Ombre	",SC,,
2530,SC-09,-4.63333,55.45,"Bel Air	",SC,,
2531,SC-08,-4.62014,55.4316,"Beau Vallon	",SC,,
2532,SC-07,-4.31667,55.73333,"Baie Sainte Anne	",SC,,
2533,SC-06,-4.74722,55.48333,"Baie Lazare	",SC,,
2534,SC-05,-4.74167,55.51667,"Anse Royale	",SC,,
2535,SC-03,-4.59167,55.45,"Anse Etoile	",SC,,
2536,SC-02,-4.70833,55.48333,"Anse Boileau	",SC,,
2537,SC-01,-4.6875,55.51667,"Anse aux Pins	",SC,,
2538,SC-24,-4.675,55.5,"Les Mamelles	",SC,,
2539,SC-25,-4.65,55.46667,"Roche Caiman	",SC,,
2540,SC-04,-4.7,55.51667,"Au Cap	",SC,,
2541,RS,19.615484,37.203107,Red Sea,SD,,
2542,KA,15.458728,36.389684,Kassala,SD,,
2543,NOS,13.181934,30.221872,North Kordofan,SD,,
2544,DS,12.048882,24.880694,South Darfur,SD,,
2545,GZ,14.39227,33.52804,Al Gazira,SD,,
2546,ND,13.616389,25.356389,North Darfur,SD,,
2547,AG,14.035833,35.384444,Al Gedaref,SD,,
2548,NB,11.801467,34.356539,Blue Nile,SD,,
2549,KS,11.011111,29.718333,South Kordofan,SD,,
2550,DW,13.442742,22.448932,West Darfur,SD,,
2551,NR,17.598981,33.972051,River Nile,SD,,
2552,NO,19.18163,30.476888,Northern,SD,,
2553,NW,13.187975,32.74365,White Nile,SD,,
2554,DE,11.467222,26.131667,East Darfur,SD,,
2555,GK,11.711955,28.346197,Western Kordofan,SD,,
2556,DC,12.909179,23.470578,Central Darfur,SD,,
2557,SI,13.1483,33.931168,Sennar,SD,,
2558,RS,19.615484,37.203107,Red Sea,SD,,
2559,KA,15.458728,36.389684,Kassala,SD,,
2560,KN,13.181934,30.221872,North Kordofan,SD,,
2561,DS,12.048882,24.880694,South Darfur,SD,,
2562,GZ,14.39227,33.52804,Al Gazira,SD,,
2563,DN,13.616389,25.356389,North Darfur,SD,,
2564,GD,14.035833,35.384444,Al Gedaref,SD,,
2565,NB,11.801467,34.356539,Blue Nile,SD,,
2566,KS,11.011111,29.718333,South Kordofan,SD,,
2567,DW,13.442742,22.448932,West Darfur,SD,,
2568,NR,17.598981,33.972051,River Nile,SD,,
2569,NO,19.18163,30.476888,Northern,SD,,
2570,NW,13.187975,32.74365,White Nile,SD,,
2571,DE,11.467222,26.131667,East Darfur,SD,,
2572,GK,11.711955,28.346197,Western Kordofan,SD,,
2573,DC,12.909179,23.470578,Central Darfur,SD,,
2574,SI,13.1483,33.931168,Sennar,SD,,
2575,M,55.6,13,Skane,SE,,
2576,C,59.85,17.633333,Uppsala,SE,,
2577,U,59.616667,16.55,Vastmanland,SE,,
2578,T,59.283333,15.216667,Orebro,SE,,
2579,E,58.416667,15.616667,OstergOtland,SE,,
2580,F,57.783333,14.183333,JOnkOping,SE,,
2581,AC,63.833333,20.25,Vasterbotten,SE,,
2582,X,60.666667,17.166667,Gavleborg,SE,,
2583,G,56.883333,14.816667,Kronoberg,SE,,
2584,N,56.671389,12.855556,Halland,SE,,
2585,BD,65.583333,22.15,Norrbotten,SE,,
2586,Z,63.183333,14.65,Jamtland,SE,,
2587,W,60.6,15.633333,Dalarna,SE,,
2588,H,56.666667,16.366667,Kalmar,SE,,
2589,D,58.75,17,SOdermanland,SE,,
2590,I,57.639617,18.298582,Gotland,SE,,
2591,K,56.166667,15.583333,Blekinge,SE,,
2592,O,57.716667,11.966667,Vastra GOtaland,SE,,
2593,Y,62.636111,17.941111,Vasternorrland,SE,,
2594,S,59.366667,13.5,Varmland,SE,,
2595,M,55.6,13,Skane,SE,,
2596,C,59.85,17.633333,Uppsala,SE,,
2597,U,59.616667,16.55,Vastmanland,SE,,
2598,T,59.283333,15.216667,Orebro,SE,,
2599,E,58.416667,15.616667,OstergOtland,SE,,
2600,F,57.783333,14.183333,JOnkOping,SE,,
2601,AC,63.833333,20.25,Vasterbotten,SE,,
2602,X,60.666667,17.166667,Gavleborg,SE,,
2603,G,56.883333,14.816667,Kronoberg,SE,,
2604,N,56.671389,12.855556,Halland,SE,,
2605,BD,65.583333,22.15,Norrbotten,SE,,
2606,Z,63.183333,14.65,Jamtland,SE,,
2607,W,60.6,15.633333,Dalarna,SE,,
2608,H,56.666667,16.366667,Kalmar,SE,,
2609,D,58.75,17,SOdermanland,SE,,
2610,I,57.639617,18.298582,Gotland,SE,,
2611,K,56.166667,15.583333,Blekinge,SE,,
2612,O,57.716667,11.966667,Vastra GOtaland,SE,,
2613,Y,62.636111,17.941111,Vasternorrland,SE,,
2614,S,59.366667,13.5,Varmland,SE,,
2615,SG-01,1.29868,103.85367,Central Singapore,SG,,
2616,SG-02,1.31421,103.85822,North East,SG,,
2617,SG-03,1.30683,103.88698,North West,SG,,
2618,SG-04,1.31464,103.83007,South East,SG,,
2619,SG-05,1.29868,103.81986,South West,SG,,
,AC,-7.94167,-14.3625,Ascension,SH,,
,TA,-37.11284,-12.28343,Tristan da Cunha,SH,,
,HL,-15.93183,-5.71817,Saint Helena,SH,,
2620,SI-070,46.554722,15.646667,Maribor,SI,,
2621,SI-119,45.84,15.336111,Sentjernej,SI,,
2622,SI-120,46.217222,15.3975,Sentjur,SI,,
2623,SI-200,46.311944,15.579167,Poljcane,SI,,
2624,SI-093,46.586944,15.330556,Podvelka,SI,,
2625,SI-211,45.977778,15.095556,Sentrupert,SI,,
2626,SI-071,46.133333,14.433333,Medvode,SI,,
2627,SI-102,46.344444,14.174444,Radovljica,SI,,
2628,SI-204,46.576667,15.876944,Sveta Trojica v Slovenskih Goricah,SI,,
2629,SI-207,46.383333,14.083333,Gorje,SI,,
2630,SI-163,46.383333,14.466667,Jezersko,SI,,
2631,SI-181,46.649167,15.844167,Sveta Ana,SI,,
2632,SI-169,46.505833,15.697222,Miklavc na Dravskem Polju,SI,,
2633,SI-166,46.568333,16.138611,Krizevci,SI,,
2634,SI-031,46.805278,16.2225,Gornji Petrovci,SI,,
2635,SI-092,46.156944,15.598611,Podcetrtek,SI,,
2636,SI-099,46.068056,15.183889,Radece,SI,,
2637,SI-213,45.578611,13.736111,Ankaran,SI,,
2638,SI-057,46.151944,15.236389,LaSko,SI,,
2639,SI-155,46.3375,15.226389,Dobrna,SI,,
2640,SI-197,45.846111,15.422222,Kostanjevica na Krki,SI,,
2641,SI-129,46.155,15.053333,Trbovlje,SI,,
2642,SI-027,46.107222,14.148056,Gorenja Vas-Poljane,SI,,
2643,SI-173,46.283333,15.066667,Polzela,SI,,
2644,SI-143,46.391667,16.049722,Zavrc,SI,,
2645,SI-008,46.033333,14.4,Brezovica,SI,,
2646,SI-126,46.38,15.048611,SoStanj,SI,,
2647,SI-152,46.720833,16.0225,Cankova,SI,,
2648,SI-001,45.8875,13.911111,AjdovScina,SI,,
2649,SI-201,45.906944,13.6775,Rence-Vogrsko,SI,,
2650,SI-005,45.915833,14.363056,Borovnica,SI,,
2651,SI-133,46.359167,15.110278,Velenje,SI,,
2652,SI-159,46.408889,15.846944,Hajdina,SI,,
2653,SI-212,45.955278,15.061944,Mirna,SI,,
2654,SI-170,45.860278,15.083333,Mirna Pec,SI,,
2655,SI-137,46.381667,15.295833,Vitanje,SI,,
2656,SI-168,46.383333,15.95,Markovci,SI,,
2657,SI-203,45.78,15.072778,Straza,SI,,
2658,SI-073,45.647222,15.314167,Metlika,SI,,
2659,SI-023,46.138056,14.597778,Domzale,SI,,
2660,SI-082,46.272778,14.317222,Naklo,SI,,
2661,SI-179,45.761111,14.635556,Sodrazica,SI,,
2662,SI-091,45.679444,14.196667,Pivka,SI,,
2663,SI-180,46.419444,14.693611,Solcava,SI,,
2664,SI-178,46.55,15.495,Selnica ob Dravi,SI,,
2665,SI-151,46.289722,15.038889,Braslovce,SI,,
2666,SI-021,46.055,14.417222,Dobrova-Polhov Gradec,SI,,
2667,SI-068,46.166667,14.7,Lukovica,SI,,
2668,SI-136,45.846667,13.963056,Vipava,SI,,
2669,SI-148,46.608611,15.888333,Benedikt,SI,,
2670,SI-011,46.236111,15.2675,Celje,SI,,
2671,SI-100,46.647222,16.044167,Radenci,SI,,
2672,SI-199,45.934167,15.140833,Mokronog-Trebelno,SI,,
2673,SI-146,46.233333,14.166667,zelezniki,SI,,
2674,SI-074,46.521389,14.854444,Mezica,SI,,
2675,SI-087,46.411389,16.154444,Ormoz,SI,,
2676,,46.825,16.298056,Salovci,SI,,
2677,SI-009,45.903333,15.591111,Brezice,SI,,
2678,SI-055,46.639167,15.615556,Kungota,SI,,
2679,SI-030,46.295278,14.808333,Gornji Grad,SI,,
2680,SI-020,45.85,14.694167,Dobrepolje,SI,,
2681,SI-006,46.3375,13.552778,Bovec,SI,,
2682,SI-138,46.2,14.5,Vodice,SI,,
2683,SI-086,46.586667,16.280278,Odranci,SI,,
2684,SI-022,46.088611,14.600833,Dol pri Ljubljani,SI,,
2685,SI-167,46.540556,15.393056,Lovrenc na Pohorju,SI,,
2686,SI-047,46.684722,16.397778,Kobilje,SI,,
2687,SI-198,46.317222,15.667222,Makole,SI,,
2688,SI-128,46.186389,13.736111,Tolmin,SI,,
2689,SI-075,45.895556,13.6075,Miren-Kostanjevica,SI,,
2690,SI-150,45.771667,14.505833,Bloke,SI,,
2691,SI-094,45.776944,14.216667,Postojna,SI,,
2692,SI-115,46.465833,15.767222,StarSe,SI,,
2693,SI-144,46.383333,15.366667,Zrece,SI,,
2694,SI-112,46.510278,15.080556,Slovenj Gradec,SI,,
2695,SI-051,46.075,15.560278,Kozje,SI,,
2696,SI-041,46.430556,14.066944,Jesenice,SI,,
2697,SI-139,46.293333,15.303333,Vojnik,SI,,
2698,SI-182,46.5275,15.939444,Sveti Andraz v Slovenskih Goricah,SI,,
2699,SI-026,46.503056,15.745278,Duplek,SI,,
2700,SI-097,46.706667,16.156389,Puconci,SI,,
2701,SI-142,46.134167,15.001389,Zagorje ob Savi,SI,,
2702,SI-131,46.366667,14.316667,Trzic,SI,,
2703,SI-208,46.016667,14.366667,Log-Dragomer,SI,,
2704,SI-060,46.058611,14.8225,Litija,SI,,
2705,SI-013,45.793056,14.3625,Cerknica,SI,,
2706,SI-195,46.697222,15.910556,Apace,SI,,
2707,SI-164,46.203795,14.540652,Komenda,SI,,
2708,,45.646111,15.182222,Semic,SI,,
2709,SI-206,45.861961,15.223079,SmarjeSke Toplice,SI,,
2710,SI-010,46.658056,16.091667,TiSina,SI,,
2711,SI-205,46.484167,16.083611,Sveti Tomaz,SI,,
2712,SI-072,46.166944,14.575,MengeS,SI,,
2713,SI-040,45.536944,13.661944,Izola,SI,,
2714,SI-002,46.605278,16.240556,Beltinci,SI,,
2715,SI-080,46.6625,16.166389,Murska Sobota,SI,,
2716,SI-034,46.146111,15.081389,Hrastnik,SI,,
2717,SI-065,45.712778,14.469444,LoSka Dolina,SI,,
2718,SI-193,45.833889,14.929167,zuzemberk,SI,,
2719,SI-014,46.125556,13.981667,Cerkno,SI,,
2720,SI-186,46.133333,14.566667,Trzin,SI,,
2721,SI-059,46.561389,16.450556,Lendava,SI,,
2722,SI-058,46.576111,15.831389,Lenart,SI,,
2723,SI-024,46.436667,15.953611,Dornava,SI,,
2724,SI-183,45.9275,13.641111,Sempeter-Vrtojba,SI,,
2725,SI-056,46.248056,13.577222,Kobarid,SI,,
2726,SI-035,45.61,13.935556,Hrpelje-Kozina,SI,,
2727,SI-130,45.904167,15.021667,Trebnje,SI,,
2728,SI-108,46.539444,15.515833,RuSe,SI,,
2729,SI-156,46.651389,16.3525,Dobrovnik,SI,,
2730,SI-113,46.392778,15.574444,Slovenska Bistrica,SI,,
2731,SI-184,46.236111,15.018333,Tabor,SI,,
2732,SI-049,45.815278,13.748333,Komen,SI,,
2733,SI-123,45.983333,14.576667,Skofljica,SI,,
2734,SI-127,46.220833,15.313889,Store,SI,,
2735,SI-196,46.345291,15.99517,Cirkulane,SI,,
2736,SI-032,45.955556,14.658889,Grosuplje,SI,,
2737,SI-054,45.953056,15.489444,KrSko,SI,,
2738,SI-038,45.569722,14.240833,Ilirska Bistrica,SI,,
2739,SI-140,45.966111,14.295556,Vrhnika,SI,,
2740,SI-044,46.088611,13.639722,Kanal,SI,,
2741,SI-045,46.403611,15.791111,Kidricevo,SI,,
2742,SI-194,46.044444,14.844167,Smartno pri Litiji,SI,,
2743,SI-063,46.520833,16.1975,Ljutomer,SI,,
2744,SI-114,46.336667,15.425833,Slovenske Konjice,SI,,
2745,SI-157,45.766667,15.066667,Dolenjske Toplice,SI,,
2746,SI-111,45.706944,13.872222,Sezana,SI,,
2747,SI-067,46.356111,14.746667,Luce,SI,,
2748,SI-018,46.500556,15.875,Destrnik,SI,,
2749,SI-121,45.906667,15.291389,Skocjan,SI,,
2750,SI-175,46.546944,14.920833,Prevalje,SI,,
2751,SI-069,46.351667,15.733611,MajSperk,SI,,
2752,SI-077,46.136944,14.745,Moravce,SI,,
2753,SI-078,46.6875,16.225556,Moravske Toplice,SI,,
2754,SI-161,46.823333,16.334167,HodoS,SI,,
2755,SI-062,46.345556,14.835,Ljubno,SI,,
2756,SI-154,46.136667,15.408889,Dobje,SI,,
2757,SI-125,46.333333,15.033333,Smartno ob Paki,SI,,
2758,SI-017,45.571111,15.188889,crnomelj,SI,,
2759,SI-141,46.596389,15.167222,Vuzenica,SI,,
2760,SI-122,46.167222,14.308889,Skofja Loka,SI,,
2761,SI-036,46.002778,14.030556,Idrija,SI,,
2762,SI-177,46.535,15.272778,Ribnica na Pohorju,SI,,
2763,SI-064,45.914444,14.225833,Logatec,SI,,
2764,SI-079,46.339444,14.963333,Mozirje,SI,,
2765,SI-029,46.673333,15.992222,Gornja Radgona,SI,,
2766,SI-153,46.570556,15.943611,Cerkvenjak,SI,,
2767,SI-210,46.606389,15.784722,Sveti Jurij v Slovenskih Goricah,SI,,
2768,SI-066,45.701111,14.591111,LoSki Potok,SI,,
2769,SI-165,45.508421,14.910051,Kostel,SI,,
2770,SI-028,46.414722,16.013889,GoriSnica,SI,,
2771,SI-124,46.227222,15.519167,Smarje pri JelSah,SI,,
2772,SI-149,46.058889,15.664167,Bistrica ob Sotli,SI,,
2773,SI-208,45.960278,14.528889,Ig,SI,,
2774,SI-104,45.738611,14.7275,Ribnica,SI,,
2775,SI-085,45.7925,15.164722,Novo Mesto,SI,,
2776,SI-084,45.961389,13.643611,Nova Gorica,SI,,
2777,SI-016,46.466667,14.85,crna na KoroSkem,SI,,
2778,SI-012,46.254167,14.488611,Cerklje na Gorenjskem,SI,,
2779,SI-050,45.546944,13.729444,Koper,SI,,
2780,SI-110,46.007778,15.315556,Sevnica,SI,,
2781,SI-176,46.521667,16.281111,Razkrizje,SI,,
2782,SI-101,46.614167,15.226389,Radlje ob Dravi,SI,,
2783,SI-162,46.023611,14.299167,Horjul,SI,,
2784,SI-190,46.253611,15.1675,zalec,SI,,
2785,SI-107,46.229444,15.700278,Rogatec,SI,,
2786,SI-052,46.241111,14.361667,Kranj,SI,,
2787,SI-053,46.483889,13.789444,Kranjska Gora,SI,,
2788,SI-187,46.571944,16.346944,Velika Polana,SI,,
2789,SI-089,46.606944,15.676667,Pesnica,SI,,
2790,SI-118,46.681667,15.648056,Sentilj,SI,,
2791,SI-096,46.421389,15.869722,Ptuj,SI,,
2792,SI-015,46.574444,16.290556,crenSovci,SI,,
2793,SI-025,46.588056,15.019167,Dravograd,SI,,
2794,SI-209,46.316667,14.916667,Recica ob Savinji,SI,,
2795,SI-116,46.569497,16.023473,Sveti Jurij ob Scavnici,SI,,
2796,SI-171,46.387778,15.446667,Oplotnica,SI,,
2797,SI-158,46.8,16.1,Grad,SI,,
2798,SI-189,46.243889,14.951389,Vransko,SI,,
2799,SI-192,46.404722,14.14,zirovnica,SI,,
2800,SI-003,46.369167,14.113611,Bled,SI,,
2801,SI-117,46.245556,14.419722,Sencur,SI,,
2802,SI-019,45.684722,13.970278,Divaca,SI,,
2803,SI-134,45.832222,14.636389,Velike LaSce,SI,,
2804,SI-095,46.3025,14.423056,Preddvor,SI,,
2805,SI-105,46.8,16.033333,RogaSovci,SI,,
2806,SI-106,46.2375,15.639722,RogaSka Slatina,SI,,
2807,SI-083,46.317573,14.946738,Nazarje,SI,,
2808,SI-043,46.219722,14.609444,Kamnik,SI,,
2809,SI-076,46.441111,15.195556,Mislinja,SI,,
2810,SI-135,46.368611,15.906389,Videm,SI,,
2811,SI-098,46.451944,15.681389,Race-Fram,SI,,
2812,SI-147,46.042222,14.107222,ziri,SI,,
2813,SI-048,45.643333,14.863333,Kocevje,SI,,
2814,SI-188,46.583611,16.165278,Verzej,SI,,
2815,SI-088,45.529178,14.697899,Osilnica,SI,,
2816,SI-174,46.236944,15.0925,Prebold,SI,,
2817,SI-202,46.394167,16.268056,SrediSce ob Dravi,SI,,
2818,SI-172,46.335278,15.88,Podlehnik,SI,,
2819,SI-160,46.5,15.65,Hoce-Slivnica,SI,,
2820,SI-042,46.484722,15.971389,JurSinci,SI,,
2821,SI-185,46.516667,15.9,Trnovska Vas,SI,,
2822,SI-056,46.836944,16.083333,Kuzma,SI,,
2823,SI-007,45.996389,13.526389,Brda,SI,,
2824,SI-191,46.275,15.793889,zetale,SI,,
2825,SI-004,46.276944,13.955,Bohinj,SI,,
2826,SI-039,45.938333,14.804444,Ivancna Gorica,SI,,
2827,SI-090,45.527778,13.570556,Piran,SI,,
2828,SI-132,46.627778,16.320278,TurniSce,SI,,
2829,SI-081,46.611389,15.166111,Muta,SI,,
2830,SI-103,46.543056,14.969167,Ravne na KoroSkem,SI,,
2831,SJ,79.004959,17.666016,Jan Mayen,SJ,,
2832,SJ,79.004959,17.666016,Svalbard,SJ,,
2833,KI,48.713946,21.258084,Kosicky,SK,,
2834,PV,48.998394,21.233934,Presovsky,SK,,
2835,ZI,49.216667,18.733333,Zilinsky,SK,,
2836,BC,48.739464,19.153489,Banskobystricky,SK,,
2837,TA,48.377405,17.587226,Trnavsky,SK,,
2838,TC,48.886715,18.047991,Trenciansky,SK,,
2839,NI,48.309029,18.087314,Nitriansky,SK,,
2840,KI,48.713946,21.258084,Kosicky,SK,,
2841,PV,48.998394,21.233934,Presovsky,SK,,
2842,ZI,49.216667,18.733333,Zilinsky,SK,,
2843,BC,48.739464,19.153489,Banskobystricky,SK,,
2844,TA,48.377405,17.587226,Trnavsky,SK,,
2845,TC,48.886715,18.047991,Trenciansky,SK,,
2846,NI,48.309029,18.087314,Nitriansky,SK,,
2847,SL-W,8.33333,-13.11667,"Western Area	",SL,,
2848,SL-S,7.8,-12,"Southern 	",SL,,
2849,SL-N,8,-11.5,"Northern 	",SL,,
2850,SL-E,8.25,-11,Eastern ,SL,,
2851,SM-09,43.96667,12.46667,"Serravalle	",SM,,
2852,SM-02,43.91667,12.41667,"Chiesanuova	",SM,,
2853,SM-07,43.93333,12.45,"Castello di San Marino Citta	",SM,,
2854,SM-01,43.95,12.41667,"Castello di Acquaviva	",SM,,
2855,SM-06,43.94092,12.44562,"Castello di Borgo Maggiore	",SM,,
2856,SM-03,43.95417,12.48333,"Castello di Domagnano	",SM,,
2857,SM-04,43.9251,12.49849,Castello di Faetano,SM,,
2858,SM-05,43.91144,12.45652,Castello di Fiorentino,SM,,
2859,SM-08,43.91131,12.48442,Castello di Montegiardino,SM,,
,ZG,12.8,-16.36667,Ziguinchor,SN,,
,TH,14.86667,-16.86667,Region de Thies,SN,,
,TC,13.91667,-13.25,Tambacounda,SN,,
,SL,16.33333,-15,Saint-Louis,SN,,
,MT,15.16667,-13.66667,Matam,SN,,
,LG,15.41667,-15.5,Louga,SN,,
,KD,13,-14.41667,Kolda,SN,,
,KL,14,-16,Kaolack,SN,,
,FK,14.28333,-16.5,Fatick,SN,,
,DB,14.76667,-16.1,Diourbel,SN,,
,DK,14.76667,-17.28333,Dakar,SN,,
,KA,14.10528,-15.54565,Region de Kaffrine,SN,,
,KE,12.55146,-12.17586,Region de Kedougou,SN,,
,SE,12.70683,-15.55801,Region de Sedhiou,SN,,
2860,JH,-0.358173,42.545365,Jubbada Hoose,SO,,
